Rank,Game_Career,Game_Team,Week,Date,Team,Opponent,GS,Completions,Attempts,Completion_Pct,Pass_Yds,Pass_TD,INT,Yards_per_Attempt,Adj_Yards_per_Attempt,Passer_Rating,Sacks,Sack_Yards,Rush_Att,Rush_Yds,Rush_TD,Yards_per_Rush,Fumbles,Fantasy_Points,Season,QB
234.0,234.0,3.0,3,2024-09-19,NYJ,NE,*,27,35,77.1,281,2,0,8.0,9.17,118.9,2,14.0,3,18,0,6.0,0,21.040000000000003,2024,Aaron Rodgers
235.0,235.0,4.0,4,2024-09-29,NYJ,DEN,*,24,42,57.1,225,0,0,5.4,5.36,72.0,5,41.0,5,26,0,5.2,0,11.6,2024,Aaron Rodgers
236.0,236.0,5.0,5,2024-10-06,NYJ,MIN,*,29,54,53.7,244,2,3,4.5,2.76,54.9,3,26.0,0,0,0,,1,9.759999999999998,2024,Aaron Rodgers
237.0,237.0,6.0,6,2024-10-14,NYJ,BUF,*,23,35,65.7,294,2,1,8.4,8.26,99.0,3,22.0,0,0,0,,1,15.759999999999998,2024,Aaron Rodgers
238.0,238.0,7.0,7,2024-10-20,NYJ,PIT,*,24,39,61.5,276,1,2,7.1,5.28,70.0,1,7.0,0,0,0,,0,11.04,2024,Aaron Rodgers
239.0,239.0,8.0,8,2024-10-27,NYJ,NE,*,17,28,60.7,233,2,0,8.3,9.75,111.2,1,9.0,0,0,0,,0,17.32,2024,Aaron Rodgers
240.0,240.0,9.0,9,2024-10-31,NYJ,HOU,*,22,32,68.8,211,3,0,6.6,8.47,118.1,2,18.0,1,-1,0,-1.0,0,20.339999999999996,2024,Aaron Rodgers
241.0,241.0,10.0,10,2024-11-10,NYJ,ARI,*,22,35,62.9,151,0,0,4.3,4.31,72.4,3,23.0,0,0,0,,1,4.04,2024,Aaron Rodgers
242.0,242.0,11.0,11,2024-11-17,NYJ,IND,*,22,29,75.9,184,2,0,6.3,7.72,114.7,3,22.0,1,7,0,7.0,1,14.059999999999999,2024,Aaron Rodgers
243.0,243.0,12.0,13,2024-12-01,NYJ,SEA,*,21,39,53.8,185,2,1,4.7,4.62,73.1,2,16.0,2,6,0,3.0,0,14.0,2024,Aaron Rodgers
244.0,244.0,13.0,14,2024-12-08,NYJ,MIA,*,27,39,69.2,339,1,0,8.7,9.21,104.5,3,20.0,0,0,0,,0,17.560000000000002,2024,Aaron Rodgers
