Rank,Game_Career,Game_Team,Week,Date,Team,Opponent,GS,Completions,Attempts,Completion_Pct,Pass_Yds,Pass_TD,INT,Yards_per_Attempt,Adj_Yards_per_Attempt,Passer_Rating,Sacks,Sack_Yards,Rush_Att,Rush_Yds,Rush_TD,Yards_per_Rush,Fumbles,Fantasy_Points,Season,QB
59.0,59.0,14.0,15,2013-12-16,DET,BAL,*,18,34,52.9,235,1,3,6.9,3.53,48.0,1,5,2,9,0,4.5,0,8.3,2013,Mathew Stafford
60.0,60.0,15.0,16,2013-12-22,DET,NYG,*,25,42,59.5,222,0,2,5.3,3.14,53.9,2,15,1,-1,0,-1.0,0,4.780000000000001,2013,Mathew Stafford
61.0,61.0,16.0,17,2013-12-29,DET,MIN,*,22,33,66.7,217,1,0,6.6,7.18,95.1,5,35,0,0,0,,0,12.68,2013,Mathew Stafford
62.0,62.0,1.0,1,2014-09-08,DET,NYG,*,22,32,68.8,346,2,0,10.8,12.06,125.3,1,5,4,2,1,0.5,0,28.04,2014,Mathew Stafford
63.0,63.0,2.0,2,2014-09-14,DET,CAR,*,27,48,56.3,291,1,1,6.1,5.54,72.5,4,38,1,8,0,8.0,0,14.440000000000001,2014,Mathew Stafford
64.0,64.0,3.0,3,2014-09-21,DET,GB,*,22,34,64.7,246,0,2,7.2,4.59,61.6,2,8,6,8,0,1.3,1,4.640000000000001,2014,Mathew Stafford
65.0,65.0,4.0,4,2014-09-28,DET,NYJ,*,24,34,70.6,293,2,0,8.6,9.79,116.4,4,21,6,8,1,1.3,0,26.52,2014,Mathew Stafford
66.0,66.0,5.0,5,2014-10-05,DET,BUF,*,18,31,58.1,231,1,1,7.5,6.65,78.8,6,27,3,8,0,2.7,2,8.040000000000001,2014,Mathew Stafford
67.0,67.0,6.0,6,2014-10-12,DET,MIN,*,19,33,57.6,185,1,0,5.6,6.21,83.5,4,30,1,1,0,1.0,0,11.5,2014,Mathew Stafford
68.0,68.0,7.0,7,2014-10-19,DET,NO,*,27,40,67.5,299,2,2,7.5,6.23,85.3,3,14,2,1,0,0.5,0,16.060000000000002,2014,Mathew Stafford
69.0,69.0,8.0,8,2014-10-26,DET,ATL,*,24,47,51.1,325,2,1,6.9,6.81,78.8,0,0,3,9,0,3.0,1,17.9,2014,Mathew Stafford
70.0,70.0,9.0,10,2014-11-09,DET,MIA,*,25,40,62.5,280,2,1,7.0,6.88,89.6,3,19,2,-1,0,-0.5,0,17.099999999999998,2014,Mathew Stafford
71.0,71.0,10.0,11,2014-11-16,DET,ARI,*,18,30,60.0,183,0,1,6.1,4.6,63.6,4,19,0,0,0,,1,3.3200000000000003,2014,Mathew Stafford
72.0,72.0,11.0,12,2014-11-23,DET,NE,*,18,46,39.1,264,0,1,5.7,4.76,49.5,2,20,3,18,0,6.0,0,10.360000000000001,2014,Mathew Stafford
